사용월,호선명,역ID,지하철역,04:00:00~04:59:59,04:00:00~04:59:59,05:00:00~05:59:59,05:00:00~05:59:59,06:00:00~06:59:59,06:00:00~06:59:59,07:00:00~07:59:59,07:00:00~07:59:59,08:00:00~08:59:59,08:00:00~08:59:59,09:00:00~09:59:59,09:00:00~09:59:59,10:00:00~10:59:59,10:00:00~10:59:59,11:00:00~11:59:59,11:00:00~11:59:59,12:00:00~12:59:59,12:00:00~12:59:59,13:00:00~13:59:59,13:00:00~13:59:59,14:00:00~14:59:59,14:00:00~14:59:59,15:00:00~15:59:59,15:00:00~15:59:59,16:00:00~16:59:59,16:00:00~16:59:59,17:00:00~17:59:59,17:00:00~17:59:59,18:00:00~18:59:59,18:00:00~18:59:59,19:00:00~19:59:59,19:00:00~19:59:59,20:00:00~20:59:59,20:00:00~20:59:59,21:00:00~21:59:59,21:00:00~21:59:59,22:00:00~22:59:59,22:00:00~22:59:59,23:00:00~23:59:59,23:00:00~23:59:59,00:00:00~00:59:59,00:00:00~00:59:59,01:00:00~01:59:59,01:00:00~01:59:59,02:00:00~02:59:59,02:00:00~02:59:59
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
22-Oct,분당선,1854,야탑,126,2,7435,3155,19226,16133,53188,39323,62662,94270,44842,54646,36856,38723,38264,33875,40429,39168,39233,42221,38870,38512,44600,43944,51011,47003,66035,58776,84429,72740,40749,56281,31806,35842,27581,27894,19048,28486,7392,16453,313,2319,0,0,0,0
22-Oct,분당선,1855,서현,327,7,5049,3291,13280,12093,34434,37632,41969,80866,31830,69057,28232,42906,30852,36234,34391,38708,35390,39852,39237,40913,44787,37767,49801,44745,67573,52075,86741,62729,48129,46256,46687,27726,37513,22130,27859,19346,10959,11019,529,1762,0,0,0,0
22-Oct,분당선,1856,수내,130,1,2633,2108,7477,9984,18358,18022,24462,56195,17408,41094,14276,22913,15605,17850,18871,18970,19411,19141,21851,19099,24026,18403,27750,20385,37836,24985,48564,28984,26942,21078,24505,13222,17236,10996,13357,10311,3849,5849,195,1080,0,0,0,0
22-Oct,분당선,1857,정자,297,1,3489,1120,10690,12121,28472,37923,34500,78602,25760,45595,19820,23911,20613,19679,21444,19474,21917,22498,22423,20068,25859,22094,29747,27851,53621,40360,62991,50159,31980,38021,26821,23722,28766,20029,25019,18618,10426,11479,963,3020,0,0,0,0
22-Oct,분당선,1858,미금,642,3,3622,697,11577,10732,26528,20222,32370,43889,24289,34268,23036,22583,25074,22167,25394,23881,25751,25717,26148,25755,30696,25531,31056,29730,35999,34515,38166,41898,20439,32476,17002,21718,17327,18716,13004,16572,4465,9842,226,2343,0,0,0,0
22-Oct,분당선,1859,오리,697,4,3958,472,13866,7510,30149,13102,33696,31921,22295,18893,18126,10665,16966,11094,17764,12776,17365,11960,16914,12312,17449,13901,19205,15454,26993,18078,32462,23681,13325,20848,9873,13447,8805,11984,5866,11051,2170,7198,106,1940,0,0,0,0
22-Oct,분당선,1860,이매,90,2,2593,942,6119,3921,14134,9522,16253,15958,11928,8242,9678,6946,9539,6229,10061,7367,9102,8143,8757,7383,9057,8715,14743,10840,13168,12743,14177,15507,7061,12278,4843,8107,5799,7194,3717,7715,995,4505,74,906,0,0,0,0
22-Oct,분당선,1861,보정,89,1,1024,91,3566,1590,9303,2850,9879,6167,7205,2582,5805,1789,4943,2364,3989,2499,4022,2677,3484,3094,4031,4081,4680,4956,5154,5963,3866,7040,1821,6446,1605,4123,1413,3707,1185,3785,446,2756,5,164,0,0,0,0
22-Oct,분당선,1862,죽전,1560,21,5208,792,15065,7775,42354,17608,40235,29785,24744,29272,19319,23115,18596,20707,20567,21785,20877,21805,20645,22918,23851,24745,27659,28993,32700,34511,35004,48444,23445,40603,27155,25389,13822,21948,10725,21145,3394,16226,7,8362,0,0,0,0
22-Oct,분당선,1863,구성,117,0,2724,326,7864,2635,22192,4600,22571,8193,14370,4177,10600,3800,8800,4439,7711,5220,7393,5592,6588,6405,6217,8087,7334,10100,8169,15664,7277,20743,3522,18629,2801,11963,2117,9270,1581,10102,638,6166,10,467,0,0,0,0
22-Oct,분당선,1864,신갈,37,0,2719,264,8473,1497,19331,2609,20298,6475,12150,4024,8852,3502,7923,4216,7566,5137,7241,5621,6081,6042,6035,8099,7325,8220,6338,12318,5312,17677,2599,14713,2035,9925,1622,7692,1316,8761,464,5251,24,391,0,0,0,0
22-Oct,분당선,1865,기흥,250,0,5770,929,14563,4608,39173,12246,39511,29539,21441,13347,15195,10176,15427,11470,14553,10066,14515,12841,14882,12158,14749,13565,17641,16298,22269,23446,24490,36204,13536,30969,9672,18625,9044,15246,7444,16093,3189,10598,44,1130,0,0,0,0
22-Oct,분당선,1866,상갈,60,2,2978,489,8361,2675,20696,6491,21680,10171,13567,6312,10481,5010,8736,5357,8422,5460,7416,7228,7161,6911,8035,7860,8788,10995,10810,14140,11266,17887,6430,15731,4292,10949,4083,9921,2081,9653,796,5682,5,738,0,0,0,0
22-Oct,분당선,1867,청명,13,1,2386,885,7160,2224,20014,5110,18272,9955,9510,4336,6388,3966,5761,3980,6049,4824,5842,4851,5235,5332,5733,6276,6952,7389,8030,11264,9540,14492,3868,12980,2792,7918,2371,7426,2318,6992,844,4491,9,445,0,0,0,0
22-Oct,분당선,1868,영통,70,1,2752,1458,7468,3989,18382,9170,20404,23055,11208,18006,10328,12293,10697,11954,12421,13263,13449,13653,13051,13106,14624,13606,18362,14667,23192,22927,25291,26859,13924,20576,12496,12263,13479,11836,13210,11264,5216,7449,128,579,0,0,0,0
22-Oct,분당선,1869,망포,65,0,5071,2557,19641,10378,54726,24927,51722,41199,25959,18265,18491,9902,16931,10485,17905,12139,16819,13602,14849,13441,17575,17861,22798,21936,36383,32027,43205,46145,21385,44846,15608,28293,13962,22239,10797,20222,4063,14101,107,1162,0,0,0,0
22-Oct,분당선,1870,매탄권선,96,0,3956,678,9751,3255,21941,5472,21493,11391,11768,5192,8395,3448,7716,3599,7747,4830,6839,5305,5940,4897,6501,6895,8842,10062,10227,13420,8945,20144,4874,15467,3657,10195,3423,8683,2661,9091,937,6195,35,626,0,0,0,0
22-Oct,분당선,1871,수원시청,224,1,5958,1782,12497,7410,31843,16398,32295,45402,16685,29841,13934,17979,15802,16577,18453,20415,18287,21524,18464,17428,21686,18820,27454,22992,29951,35491,40458,48981,22277,37712,18669,24236,21017,17266,16525,15970,7075,10872,207,1437,0,0,0,0
22-Oct,분당선,1872,매교,338,20,3613,648,7875,2296,16658,6111,17097,12329,7982,4663,5787,3705,5735,4376,6104,5015,5718,4842,4990,5295,5750,5639,7336,7783,11081,11699,7593,15472,3994,11392,3083,7390,2577,6623,2135,5983,659,3339,22,541,0,0,0,0
22-Oct,일산선,1948,원흥,200,15,6891,814,17280,4472,45931,6987,48944,16653,28502,11273,20816,9268,18074,9183,18276,11082,17151,13081,15066,13258,14395,16904,15297,20542,16812,28531,19184,37591,9120,38391,7290,22343,6320,20908,4545,18385,2225,11769,270,2192,0,0,0,0
22-Oct,일산선,1949,지축,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct,일산선,1950,삼송,619,7,8690,1225,31641,8263,81076,16059,78317,27635,44634,21202,33948,17942,29730,19164,30414,24064,28042,25720,25632,26873,27247,32900,31418,37670,34243,50473,32797,70633,20584,61758,15644,36933,12905,36197,12355,28661,3361,15720,358,2880,0,0,0,0
22-Oct,일산선,1951,원당,160,1,8844,1196,19946,7010,44150,8938,44882,13891,28514,10151,21728,9727,19710,11404,19773,12516,18385,12468,15609,14748,15990,18350,17593,22294,18110,27597,15753,37762,8662,34023,6065,21731,4875,20462,3147,17246,1031,10801,69,1335,0,0,0,0
22-Oct,일산선,1952,화정,134,2,10718,1373,24389,6480,53298,11747,56058,29799,35158,21230,29770,18715,28712,21422,30131,23212,28962,26179,26253,27852,27578,35087,30720,35724,31145,45418,29391,58869,15966,48349,14363,30841,13574,26953,10375,23983,4497,13916,409,2862,0,0,0,0
22-Oct,일산선,1953,대곡,5,0,1076,349,3667,1463,9991,2718,8650,3450,4707,2095,3010,2014,2895,2015,2963,2070,3042,2048,2655,2184,3016,2441,3553,2877,4614,3430,5168,6765,2247,5397,1307,2814,1403,2930,928,2380,521,2238,41,346,0,0,0,0
22-Oct,일산선,1954,백석,58,1,4608,2435,10477,6459,21871,12300,24161,26089,17623,14826,16119,13465,16957,13074,16750,14172,17184,15755,16351,15919,18597,16486,19067,19189,23388,21718,24204,26129,12545,24422,9899,14423,9941,12055,7142,10500,2658,7270,274,1436,0,0,0,0
22-Oct,일산선,1955,마두,224,20,3474,1543,10060,4441,16115,7995,17417,21592,13726,13998,14275,11832,14077,11704,13826,10506,13300,14252,13593,13270,15414,13396,15951,14110,17317,16127,17001,18551,7590,16715,5600,10325,5501,8597,4351,8168,1235,5353,173,1198,0,0,0,0
22-Oct,일산선,1956,정발산,47,1,2078,1018,5426,3259,8697,6285,10142,20753,8506,19955,8505,16816,10714,17380,11844,16198,14113,18371,15850,16343,19285,16015,20947,16389,24191,17693,27223,18111,14159,15035,14372,8147,9878,6476,7552,5209,2704,3835,258,805,0,0,0,0
22-Oct,일산선,1957,주엽,133,2,5654,1314,16517,3443,27973,7137,28576,14957,20806,12909,18425,12304,18442,12212,17255,14011,16168,16690,15146,15663,16648,19055,17271,20546,16323,24649,14203,26421,8169,25215,7138,15515,6193,12754,4283,10996,1181,8461,131,1969,0,1,0,0
22-Oct,일산선,1958,대화,153,0,7633,1332,25981,5436,63210,13841,46187,19909,30946,15354,24451,14610,21777,14740,21674,17127,19443,18264,18644,17639,21069,20312,25258,18294,30863,26298,22511,30347,11824,31526,9281,20198,6486,17018,4151,15529,1313,10162,143,3616,1,1,0,0
22-Oct,중앙선,1015,회기,1011,6,13244,4070,21794,14176,55884,30049,74763,63871,51672,47341,41821,41607,43156,36937,48388,38582,47643,41211,48584,38279,54726,38230,65089,43422,71476,56717,57625,82119,33229,60319,28552,40276,29987,41406,26891,44632,12868,30509,487,5701,0,0,0,0
22-Oct,중앙선,1201,중랑,143,4,6788,615,9658,2106,22814,3265,22219,6481,16392,5722,10574,4889,9512,5233,9852,6395,9685,7149,8001,7389,7629,10287,8090,12446,7823,16502,7762,21864,5075,17119,3807,11347,2900,9069,2080,9441,963,5401,31,521,0,0,0,0
22-Oct,중앙선,1202,상봉(시외버스터미널),567,30,7017,794,8580,2276,21412,4970,24271,8422,14880,6176,10404,4936,8472,6294,10060,7105,8552,7588,8190,7813,7920,9750,7976,11645,9140,14932,9458,23901,6450,19397,4837,11057,4571,9054,2891,9759,1327,5743,91,1261,0,0,0,0
22-Oct,중앙선,1203,망우,415,5,8603,998,12346,3231,30704,6112,26614,14148,17910,9933,14131,10205,13367,9980,13506,10241,13144,11967,12244,12458,12129,14184,13167,18347,13454,21508,14020,29565,9479,21641,6233,13684,5109,9901,3594,9877,1299,6422,19,739,0,1,0,0
22-Oct,중앙선,1204,양원,86,1,2580,370,4483,1923,13778,7109,10562,6499,7123,2577,5620,3237,4264,3242,4858,2731,4447,3868,4071,3240,4938,4243,7324,5262,4835,6453,3943,9099,2316,8992,1485,5684,1223,3965,752,4325,294,2643,2,217,0,0,0,0
22-Oct,중앙선,1205,구리,1124,18,9932,2080,21252,7104,60766,8819,53567,19457,30985,15777,23188,15804,21162,14554,21565,14713,19688,19234,18074,18733,19170,24105,21177,28419,23141,37063,21682,53739,13540,47351,11790,26141,7966,21982,6450,20526,1893,14433,34,1983,0,0,0,0
22-Oct,중앙선,1206,도농,1000,5,8788,1334,22846,5552,61467,8524,44481,15438,30695,8253,21463,7723,18928,8096,16971,9801,14783,11337,13021,12930,12883,17439,16202,21227,18347,28809,14972,41963,7461,36786,5587,21495,4265,17643,2918,16059,1034,12746,36,2484,0,0,0,0
22-Oct,중앙선,1207,양정,107,0,339,258,797,1288,2037,2353,1516,2616,993,1700,1004,1356,1114,837,1049,978,1329,765,1533,839,1677,862,2081,992,2955,1063,2457,1227,815,974,542,519,385,472,146,385,55,391,4,98,0,0,0,0
22-Oct,중앙선,1208,덕소,1288,4,3248,849,9772,2282,26001,4366,20862,7849,14436,6380,12135,5956,10689,5446,9826,7160,9367,7984,8467,7875,8265,10789,8883,12754,8911,16872,7774,20040,4528,17469,3569,9653,2635,10379,2191,8458,879,7075,4,1817,0,0,0,0
22-Oct,중앙선,1209,도심,12,1,1640,388,5655,1554,13143,1796,9075,6548,6168,2440,4676,1788,3823,1868,3880,2208,3434,2451,3078,1958,3199,3681,4429,3017,3683,6285,3662,5494,1422,5843,1107,3350,969,3201,750,3460,212,2017,0,0,0,0,0,0
22-Oct,중앙선,1210,팔당,0,0,311,65,734,823,1660,1976,1649,3769,1640,4359,1627,3932,1496,3240,1621,3173,1922,2039,2418,2271,2973,2367,3651,2376,3991,2078,3265,2311,2233,1308,1908,760,1460,590,852,503,130,197,0,0,0,0,0,0
22-Oct,중앙선,1211,운길산,0,0,190,64,659,598,1525,787,2296,1666,1207,3687,1117,5404,1306,4495,1691,4062,2519,2052,3750,2319,5489,1698,4895,1611,4271,1356,2537,1393,1098,1340,613,644,375,700,137,585,29,390,0,1,0,0,0,0
22-Oct,중앙선,1212,양수,7,0,894,180,1920,1227,6402,2637,4669,4126,4920,5178,3706,5210,3919,4858,4049,4778,4611,4269,4926,4296,6673,3691,7210,4243,6426,5155,4545,4303,2170,4735,1448,3259,1053,2792,548,2350,169,1728,0,14,0,1,0,0
22-Oct,중앙선,1213,신원,0,0,170,6,191,257,498,696,402,457,420,734,405,814,366,525,560,410,580,342,719,315,1046,296,1028,304,722,382,724,342,220,227,131,208,58,146,34,184,12,128,0,24,0,0,0,0
22-Oct,중앙선,1214,국수,4,0,647,56,1199,421,2358,860,1888,2139,2050,1268,1554,1702,1363,1694,1515,1477,1746,1319,1509,1166,2950,1673,2722,1683,1720,1881,1131,2037,532,1416,494,1505,278,1403,226,870,52,556,0,82,0,0,0,0
22-Oct,중앙선,1215,아신,7,0,488,36,843,298,1875,689,1561,1409,1301,1310,1542,1466,1251,1432,1203,1374,1362,976,1338,1139,1558,1279,2024,1394,1695,1840,1277,1347,777,1129,482,972,275,1206,199,749,20,668,1,115,0,0,0,0
22-Oct,중앙선,1216,오빈,4,0,199,4,551,302,931,358,1178,795,936,537,897,651,561,603,598,524,650,513,634,463,628,666,757,750,914,1071,548,792,345,691,184,411,128,589,45,380,8,354,5,49,0,0,0,0
22-Oct,중앙선,1217,양평,74,1,1686,74,3852,2885,7517,4177,6198,8875,5547,5791,6925,6080,5630,8090,6940,8364,7936,5591,8357,6504,8300,7058,9633,6600,8357,8935,7355,7744,3840,5111,3410,5751,2404,3450,1855,2945,273,3185,57,770,0,0,0,0
22-Oct,중앙선,1218,원덕,109,7,425,11,707,196,761,549,1183,857,1130,748,1058,1109,817,1168,827,1075,902,545,1223,803,1217,907,1416,754,1059,1170,739,928,365,708,185,515,75,666,24,330,1,264,1,66,0,0,0,0
22-Oct,중앙선,1219,용문,396,0,920,9,2326,979,3711,2908,4962,4552,3683,3734,3994,5067,3912,16864,5224,12289,7870,5465,10325,5988,13281,3666,11440,5370,7902,5401,4436,3963,2249,3328,1092,3431,858,2034,313,1592,1,1572,0,724,0,0,0,0
22-Oct,중앙선,1220,지평,0,0,0,0,1,0,376,393,248,123,5,0,417,559,2,2,1,0,131,155,507,352,1,1,2,0,153,198,49,88,194,271,0,2,33,105,17,57,0,0,0,0,0,0,0,0
22-Oct,장항선,1401,봉명,18,1,1430,431,1684,702,2400,3244,2949,4112,2372,3299,2849,2172,2687,1692,2349,1676,2524,2315,2267,1898,2486,1818,3159,1541,3388,2800,1787,2574,1010,1753,905,1377,657,1193,527,1139,536,819,10,215,0,0,0,0
22-Oct,장항선,1402,쌍용(나사렛대),69,1,2809,365,4246,678,6782,1881,8580,7549,4412,5029,4690,3576,4719,3581,4793,6275,5110,3788,4528,3238,5797,4045,5947,4907,5346,7079,5331,6868,3098,5368,2395,4144,1674,3442,1919,3218,968,2679,37,657,0,0,0,0
22-Oct,장항선,1403,아산,60,0,1036,899,2463,3445,6483,6049,8391,9502,5115,8027,5367,7981,6183,6154,6971,7815,7705,7462,8467,5808,10308,6552,9016,6957,10071,9314,13523,9749,10523,6435,6076,5080,7540,3428,6828,2496,3915,1645,64,358,0,0,0,0
22-Oct,장항선,1404,탕정,70,0,742,124,1446,621,3374,1417,2984,1900,1934,1003,1836,1118,1625,1123,1794,1344,1890,1597,2237,1129,2144,1360,2272,2335,2663,2857,2239,3144,1279,2507,865,2018,906,1679,734,1386,446,1267,24,197,0,0,0,0
22-Oct,장항선,1405,배방,86,1,1141,155,1794,692,3706,1546,3366,2123,2772,1510,2193,1243,2016,1691,2028,1663,2269,2201,2213,1583,2026,1885,2161,3039,2416,3860,2480,3835,1602,3283,1143,2281,1033,2022,922,1458,552,1513,37,200,0,0,0,0
22-Oct,장항선,1407,온양온천,730,4,1829,551,4388,2728,9452,5890,10872,7835,9398,8855,9398,9674,9278,13491,10409,11253,12455,10263,12147,7374,11212,8256,10839,9871,8291,9703,9952,11916,4601,8540,3043,6116,2553,5842,1702,3939,1062,3216,42,834,0,0,0,0
22-Oct,장항선,1408,신창(순천향대),327,3,574,159,1380,624,2845,2866,1959,10727,2206,6348,3548,8202,4628,5037,4343,4475,6361,5462,6702,3398,6233,2527,10334,3249,7751,2404,8714,4300,2976,3202,2255,2981,2518,3569,847,2723,779,2528,6,569,0,1,0,0
22-Oct,경의선,1252,신촌,0,0,267,9,328,1076,776,4260,567,5737,828,4804,746,2768,831,1671,1126,1574,1160,2399,1252,1240,1612,1028,2370,1149,4490,1628,3934,1921,2390,1302,1194,693,1489,395,1165,176,590,492,5,90,0,0,0,0
22-Oct,경의선,1261,효창공원앞,2,0,719,252,1918,2092,5319,5129,8006,17363,5609,10005,3699,4311,3380,3930,3823,3816,4380,3794,4309,4089,4750,4191,6217,4868,7935,5946,13603,8387,5474,6246,3795,4110,3557,4009,2944,3553,1254,2882,42,276,0,0,0,0
22-Oct,경의선,1263,서강대,1,0,521,109,1416,1600,3770,3035,4203,8757,3374,6818,2939,5070,2985,4204,3418,3650,4114,4323,4122,3550,4088,3415,5782,3922,6723,4380,6369,5488,4053,3543,3643,2500,4061,2589,3575,2051,1469,1335,6,137,0,0,0,0
22-Oct,경의선,1265,가좌,0,0,3346,249,8030,2697,22175,4353,26756,10775,13010,9352,10095,7029,9488,6552,10983,6880,8424,9142,8252,8307,8700,8849,9853,12442,9970,14275,9557,20457,5899,16192,4260,9070,3516,6954,3033,7045,1157,5306,28,638,0,0,0,0
22-Oct,경의선,1267,수색,1,0,989,631,1938,6822,3480,5684,4598,18375,3529,9349,2837,3822,2865,2608,2864,2620,2808,3625,3008,2590,4094,3056,6785,3555,10409,4324,13301,3781,5992,2988,3084,2271,2414,1451,1872,1650,701,1228,10,233,1,1,0,0
22-Oct,경의선,1268,화전,0,0,628,426,1737,2007,4021,2288,4858,9053,3382,9033,3645,9800,4525,4110,4637,4004,4699,5527,6650,3800,5964,2731,9869,3203,8280,3579,7108,3774,3681,3336,2225,2112,2280,2223,1862,2321,837,1522,84,612,0,0,0,0
22-Oct,경의선,1269,강매,1,0,2067,271,6239,914,18897,1297,18017,3568,9086,1625,6038,1657,5293,1998,4696,2095,4089,2856,3443,3138,3224,4158,3723,5871,3366,7381,3881,12063,1440,11475,996,6948,822,6114,580,5895,260,3470,7,1447,0,0,0,0
22-Oct,경의선,1270,행신,1,1,4218,1433,13335,5382,40753,6472,34240,10317,17791,7926,13193,6034,13151,7883,12761,8695,10756,10701,9128,9796,8560,11164,11595,16603,16060,21205,10232,39002,7564,29355,8673,15424,6251,14040,6161,12561,2767,7290,116,3212,0,0,0,0
22-Oct,경의선,1271,능곡,1,0,3393,352,7678,2772,16587,2927,16550,6537,9781,3957,7274,3441,6607,3789,6163,4114,5775,4549,5153,4831,5185,5541,6128,7458,6653,9004,5796,12496,3096,10484,2152,6433,2064,6563,1105,6041,502,3871,31,3027,0,0,0,0
22-Oct,경의선,1272,곡산,1,1,277,109,1111,690,1963,1394,1610,2608,1091,1066,848,906,736,836,813,965,814,743,1128,828,1223,850,1339,941,2072,1326,2027,1855,598,1304,437,826,325,713,224,557,113,491,7,38,0,0,0,0
22-Oct,경의선,1273,백마,1,0,4555,743,14683,2966,36389,6306,27233,11804,16188,6260,11850,4987,11499,4650,10916,6573,9463,7847,8099,7926,9244,9771,10335,11899,10518,15502,11428,26857,4838,25331,3829,14017,3542,13152,3217,10604,1004,10788,91,544,1,1,0,0
22-Oct,경의선,1274,풍산,21,0,4110,443,10908,1976,23735,4414,21164,8225,13804,5910,9810,4825,9457,6574,9131,6641,8680,7825,8329,6884,8805,7968,9514,10885,9596,14045,9138,20015,5016,16436,4492,11656,4365,10628,2726,7922,1027,7717,84,894,0,0,0,0
22-Oct,경의선,1275,일산,26,0,7702,795,22713,3089,47726,7441,34870,15690,22123,7684,16270,7246,15350,8778,14797,9422,13992,11957,12218,12393,12690,13850,14529,17300,14470,23363,12556,34962,6859,36444,5068,16879,4423,18281,3728,14699,1288,10635,118,3168,0,0,0,0
22-Oct,경의선,1276,탄현,50,1,6375,593,21089,3176,38234,5825,30636,9699,17281,6025,13582,4975,12582,5881,11970,6754,10553,7545,9287,9789,10245,11014,10998,13819,11145,20684,11311,30160,6400,32085,5102,15574,4335,15150,3145,11620,1375,8908,135,2510,0,1,0,0
22-Oct,경의선,1277,야당,35,0,4833,337,17105,3032,32696,5584,30151,9693,15794,6884,13508,6245,11942,7720,12217,8846,11221,9888,10335,11098,11164,13646,12650,16303,12762,25911,11818,34608,8482,31618,8423,16575,9412,14570,8063,11420,4118,9299,803,2623,0,0,0,0
22-Oct,경의선,1278,운정,46,0,4713,394,19338,5022,31919,7260,30196,11513,16339,7007,12358,5367,10778,6221,10262,6915,9852,6942,8351,7738,9101,10539,11245,13680,12603,18788,12412,24033,5636,23203,3824,13293,3412,11566,2567,10097,830,7323,96,1745,0,0,0,0
22-Oct,경의선,1279,금릉,49,3,2916,240,10796,2190,19872,5684,16805,11438,10078,5369,8587,4537,8791,4606,8030,5715,7780,5821,6894,7120,7286,8049,8662,9992,10772,14376,11365,16092,5388,15860,4207,8837,3578,8666,2761,7571,750,5926,48,1633,0,0,0,0
22-Oct,경의선,1280,금촌,92,1,3674,336,10072,4176,20472,9825,19538,16056,13370,8975,11587,8250,11881,7630,12300,10994,11824,10253,10685,10338,11368,10733,12816,13011,15292,17855,17300,18983,8501,16906,6362,11251,4771,10437,3337,8254,901,6437,113,1857,0,1,0,0
22-Oct,경의선,1282,월롱,83,0,491,41,1041,8369,2219,11987,2368,12117,2513,4554,2313,3113,2766,2136,4264,3420,4027,2568,3513,1945,5969,2228,8333,2664,12788,3530,16199,3634,6719,3238,4105,3645,2664,3673,1292,3542,178,2722,12,854,0,0,0,0
22-Oct,경의선,1283,파주,119,0,756,5,1432,647,2806,2399,2858,5413,2268,3538,2096,2265,2452,1269,2944,1613,2343,1828,2164,987,2873,1358,4207,1364,5643,1653,4333,1735,1511,1847,1105,1399,920,1052,388,1143,59,745,4,338,0,0,0,0
22-Oct,경의선,1284,문산,901,5,3354,10,8349,2981,15732,7690,15196,16114,11534,7231,9503,8523,9824,9650,10298,9027,10497,9432,10903,8164,11307,10167,12665,9937,14485,12547,13704,13512,6407,14443,4411,9964,3100,7429,2126,7708,131,5466,1,2650,0,0,0,0
22-Oct,경의선,1285,임진강,0,0,0,0,0,0,0,0,0,0,25,287,35,743,23,8,224,12,10,10,22,10,402,217,275,20,722,69,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct,경의선,1291,서울역,1,0,903,17,1114,8867,2798,25188,3277,39797,2912,20976,2104,8598,2238,6243,3297,4344,4169,6947,4483,3512,7293,3506,9358,4253,18005,5659,30867,5964,11548,3537,6874,2010,7533,2228,1191,222,2761,1084,1,154,0,0,0,0
22-Oct,경의선,1292,공덕,8,0,653,125,2092,1900,4464,7467,5861,19706,4573,8372,4209,3700,4867,3996,5418,3967,5562,3788,5176,4005,5561,3979,6733,4967,10920,6405,17188,8056,7526,5324,6580,3190,7322,3497,6087,2817,2864,1797,159,276,0,0,0,0
22-Oct,경의선,1293,홍대입구,7,1,356,106,830,817,1539,2163,1964,6874,1820,6048,1571,4572,1632,4286,2191,5104,2491,5569,3045,5298,4026,4921,4552,6065,6642,5661,7294,8106,5600,4978,5010,3028,5722,2742,5680,2074,2595,1435,59,194,0,0,0,0
22-Oct,경의선,1294,디지털미디어시티,4,0,1227,342,3264,1348,11162,2032,11400,4477,6357,3454,4756,2351,4188,2434,4241,2655,3828,3346,3750,3083,4184,3597,5219,4845,5934,6776,5237,10118,3103,7793,2142,4947,1704,4230,1475,4476,766,2978,44,458,0,0,0,0
22-Oct,경의선,1296,계양,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct,경의선,1297,검암,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct,경춘선,1311,신내,14,0,1107,704,2690,3617,8303,5210,7585,7995,4267,2624,3157,2003,2942,1776,2799,1897,2717,2360,2623,2112,3027,3540,4733,3265,4613,4898,6544,5708,2734,4554,1559,2632,1261,2471,1072,2135,557,1305,56,578,0,0,0,0
22-Oct,경춘선,1312,갈매,9,1,1945,905,4212,2387,16999,3526,10349,4544,7149,2708,4992,2361,3659,2153,4224,2304,3589,3249,3620,2591,3756,4602,4604,4769,4961,6619,4702,10360,2504,8035,1937,4451,2325,3765,1354,3005,598,1669,10,873,0,0,0,0
22-Oct,경춘선,1313,별내,18,0,1372,1342,3754,2738,13451,4332,10530,7026,6951,4577,5085,3408,4050,3349,4741,3169,4245,3907,4052,3457,4930,4733,6289,5842,6483,7739,7002,10101,3278,8879,2687,4816,2327,3269,2161,3700,1157,1620,45,603,0,0,0,0
