,호선,역명,고유역번호(외부역코드),요일,승하차구분,06시이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시이후,총 이용인원,위도,경도,location
896,2호선,양천구청,248,4.0,하차,1769.0,4451.0,10303.0,22155.0,9483.0,8886.0,9673.0,13293.0,15146.0,16698.0,21177.0,27120.0,38535.0,59958.0,48670.0,25328.0,24328.0,21945.0,19682.0,8690.0,407290.0,37.512194,126.865193,"(37.512194, 126.865193)"
897,2호선,양천구청,248,5.0,승차,6533.0,8343.0,12768.0,21650.0,23998.0,22438.0,23641.0,24238.0,21311.0,17171.0,16372.0,17966.0,15429.0,10089.0,6155.0,4523.0,3680.0,2748.0,1153.0,56.0,260262.0,37.512194,126.865193,"(37.512194, 126.865193)"
898,2호선,양천구청,248,5.0,승하차 차이,4922.0,5657.0,7719.0,11335.0,14219.0,14694.0,13825.0,12033.0,7865.0,2588.0,-1309.0,-2218.0,-7692.0,-11829.0,-12397.0,-12456.0,-14629.0,-15161.0,-12713.0,-129.0,4324.0,37.512194,126.865193,"(37.512194, 126.865193)"
899,2호선,양천구청,248,5.0,하차,1611.0,2686.0,5049.0,10315.0,9779.0,7744.0,9816.0,12205.0,13446.0,14583.0,17681.0,20184.0,23121.0,21918.0,18552.0,16979.0,18309.0,17909.0,13866.0,185.0,255938.0,37.512194,126.865193,"(37.512194, 126.865193)"
900,2호선,양천구청,248,6.0,승차,4431.0,4945.0,8499.0,14194.0,18629.0,18417.0,16913.0,17778.0,16497.0,13699.0,11700.0,11350.0,10988.0,8207.0,5466.0,4058.0,3380.0,2353.0,972.0,43.0,192519.0,37.512194,126.865193,"(37.512194, 126.865193)"
901,2호선,양천구청,248,6.0,승하차 차이,2852.0,2341.0,4652.0,8809.0,12504.0,11522.0,10694.0,9768.0,5030.0,1688.0,-3013.0,-5187.0,-8073.0,-8852.0,-10049.0,-10017.0,-10982.0,-9505.0,-7588.0,-37.0,-3443.0,37.512194,126.865193,"(37.512194, 126.865193)"
902,2호선,양천구청,248,6.0,하차,1579.0,2604.0,3847.0,5385.0,6125.0,6895.0,6219.0,8010.0,11467.0,12011.0,14713.0,16537.0,19061.0,17059.0,15515.0,14075.0,14362.0,11858.0,8560.0,80.0,195962.0,37.512194,126.865193,"(37.512194, 126.865193)"
903,2호선,역삼,221,0.0,승차,5272.0,14752.0,29043.0,50929.0,42215.0,42301.0,57250.0,65243.0,80311.0,101857.0,137913.0,174574.0,428595.0,621175.0,341060.0,189773.0,174987.0,112825.0,39048.0,6051.0,2715174.0,37.500658,127.03643,"(37.500658, 127.03643)"
904,2호선,역삼,221,0.0,승하차 차이,-9200.0,-63522.0,-285166.0,-734831.0,-619746.0,-219556.0,-65279.0,-35209.0,-28616.0,13135.0,57152.0,101219.0,341149.0,514710.0,277802.0,151723.0,144858.0,87885.0,24844.0,1222.0,-345426.0,37.500658,127.03643,"(37.500658, 127.03643)"
905,2호선,역삼,221,0.0,하차,14472.0,78274.0,314209.0,785760.0,661961.0,261857.0,122529.0,100452.0,108927.0,88722.0,80761.0,73355.0,87446.0,106465.0,63258.0,38050.0,30129.0,24940.0,14204.0,4829.0,3060600.0,37.500658,127.03643,"(37.500658, 127.03643)"
906,2호선,역삼,221,1.0,승차,7078.0,16453.0,32083.0,55765.0,46888.0,46517.0,63141.0,72596.0,89912.0,111489.0,153120.0,201127.0,484561.0,682398.0,368751.0,207532.0,193693.0,135031.0,49882.0,7688.0,3025705.0,37.500658,127.03643,"(37.500658, 127.03643)"
907,2호선,역삼,221,1.0,승하차 차이,-8442.0,-68820.0,-311562.0,-812895.0,-697221.0,-251069.0,-78601.0,-41430.0,-38791.0,12301.0,64256.0,120128.0,387026.0,558400.0,294638.0,167900.0,161606.0,106561.0,33676.0,1712.0,-400627.0,37.500658,127.03643,"(37.500658, 127.03643)"
908,2호선,역삼,221,1.0,하차,15520.0,85273.0,343645.0,868660.0,744109.0,297586.0,141742.0,114026.0,128703.0,99188.0,88864.0,80999.0,97535.0,123998.0,74113.0,39632.0,32087.0,28470.0,16206.0,5976.0,3426332.0,37.500658,127.03643,"(37.500658, 127.03643)"
909,2호선,역삼,221,2.0,승차,7310.0,16154.0,31361.0,56747.0,47736.0,46723.0,63160.0,75009.0,93181.0,112174.0,150057.0,196841.0,476258.0,652899.0,352611.0,200244.0,194558.0,138185.0,52079.0,8990.0,2972277.0,37.500658,127.03643,"(37.500658, 127.03643)"
910,2호선,역삼,221,2.0,승하차 차이,-8166.0,-67161.0,-302013.0,-788312.0,-675755.0,-244325.0,-76697.0,-39106.0,-30785.0,12465.0,60545.0,113023.0,374011.0,527328.0,278170.0,159786.0,161212.0,109171.0,34323.0,2455.0,-399831.0,37.500658,127.03643,"(37.500658, 127.03643)"
911,2호선,역삼,221,2.0,하차,15476.0,83315.0,333374.0,845059.0,723491.0,291048.0,139857.0,114115.0,123966.0,99709.0,89512.0,83818.0,102247.0,125571.0,74441.0,40458.0,33346.0,29014.0,17756.0,6535.0,3372108.0,37.500658,127.03643,"(37.500658, 127.03643)"
912,2호선,역삼,221,3.0,승차,7351.0,16529.0,32113.0,56521.0,48241.0,47373.0,63894.0,74424.0,93421.0,116593.0,157137.0,202447.0,473424.0,653275.0,351167.0,202623.0,194268.0,140694.0,56445.0,10357.0,2998297.0,37.500658,127.03643,"(37.500658, 127.03643)"
913,2호선,역삼,221,3.0,승하차 차이,-8539.0,-66871.0,-301801.0,-803659.0,-683419.0,-243209.0,-79822.0,-40921.0,-32850.0,14492.0,65533.0,117958.0,367801.0,524175.0,276152.0,161242.0,160457.0,110705.0,38211.0,2934.0,-421431.0,37.500658,127.03643,"(37.500658, 127.03643)"
914,2호선,역삼,221,3.0,하차,15890.0,83400.0,333914.0,860180.0,731660.0,290582.0,143716.0,115345.0,126271.0,102101.0,91604.0,84489.0,105623.0,129100.0,75015.0,41381.0,33811.0,29989.0,18234.0,7423.0,3419728.0,37.500658,127.03643,"(37.500658, 127.03643)"
915,2호선,역삼,221,4.0,승차,7356.0,16280.0,31180.0,54296.0,46868.0,47628.0,69243.0,89422.0,102840.0,128953.0,177121.0,231665.0,481717.0,604791.0,293871.0,156712.0,146424.0,109489.0,47410.0,9011.0,2852277.0,37.500658,127.03643,"(37.500658, 127.03643)"
916,2호선,역삼,221,4.0,승하차 차이,-8149.0,-63773.0,-282839.0,-747013.0,-592786.0,-205716.0,-64341.0,-20061.0,-17070.0,30761.0,84331.0,140759.0,367605.0,463703.0,208082.0,114600.0,112973.0,78844.0,26132.0,-201.0,-374159.0,37.500658,127.03643,"(37.500658, 127.03643)"
917,2호선,역삼,221,4.0,하차,15505.0,80053.0,314019.0,801309.0,639654.0,253344.0,133584.0,109483.0,119910.0,98192.0,92790.0,90906.0,114112.0,141088.0,85789.0,42112.0,33451.0,30645.0,21278.0,9212.0,3226436.0,37.500658,127.03643,"(37.500658, 127.03643)"
918,2호선,역삼,221,5.0,승차,6894.0,13550.0,13041.0,21348.0,27609.0,35739.0,47456.0,62182.0,75970.0,76999.0,86743.0,100577.0,93590.0,78380.0,59530.0,60674.0,59625.0,46134.0,17123.0,100.0,983264.0,37.500658,127.03643,"(37.500658, 127.03643)"
919,2호선,역삼,221,5.0,승하차 차이,1480.0,-15199.0,-25920.0,-43342.0,-70437.0,-52895.0,-40642.0,-27332.0,-20324.0,-1115.0,20092.0,33535.0,19455.0,21029.0,22515.0,31029.0,30939.0,20994.0,-299.0,-829.0,-97266.0,37.500658,127.03643,"(37.500658, 127.03643)"
920,2호선,역삼,221,5.0,하차,5414.0,28749.0,38961.0,64690.0,98046.0,88634.0,88098.0,89514.0,96294.0,78114.0,66651.0,67042.0,74135.0,57351.0,37015.0,29645.0,28686.0,25140.0,17422.0,929.0,1080530.0,37.500658,127.03643,"(37.500658, 127.03643)"
921,2호선,역삼,221,6.0,승차,4536.0,10357.0,9965.0,15236.0,20069.0,25559.0,29234.0,45790.0,45901.0,47325.0,54637.0,57119.0,53833.0,48795.0,38125.0,37995.0,38958.0,29009.0,9877.0,43.0,622363.0,37.500658,127.03643,"(37.500658, 127.03643)"
922,2호선,역삼,221,6.0,승하차 차이,1649.0,-6903.0,-14908.0,-24930.0,-33643.0,-35830.0,-18887.0,-10967.0,-9923.0,-1029.0,12606.0,16829.0,12179.0,14573.0,11273.0,11073.0,13971.0,9529.0,-2938.0,-126.0,-56402.0,37.500658,127.03643,"(37.500658, 127.03643)"
923,2호선,역삼,221,6.0,하차,2887.0,17260.0,24873.0,40166.0,53712.0,61389.0,48121.0,56757.0,55824.0,48354.0,42031.0,40290.0,41654.0,34222.0,26852.0,26922.0,24987.0,19480.0,12815.0,169.0,678765.0,37.500658,127.03643,"(37.500658, 127.03643)"
924,2호선,영등포구청,236,0.0,승차,10273.0,24470.0,80510.0,95521.0,54487.0,39771.0,41479.0,42336.0,42502.0,46960.0,51389.0,62076.0,101440.0,218220.0,71075.0,50470.0,45970.0,31042.0,12589.0,2519.0,1125099.0,37.525766,126.896627,"(37.525766, 126.896627)"
925,2호선,영등포구청,236,0.0,승하차 차이,4352.0,-2819.0,404.0,-173174.0,-59044.0,-7759.0,69.0,3171.0,-98.0,6399.0,8406.0,13844.0,38514.0,113534.0,614.0,10964.0,11702.0,1263.0,-5565.0,-3575.0,-38798.0,37.525766,126.896627,"(37.525766, 126.896627)"
926,2호선,영등포구청,236,0.0,하차,5921.0,27289.0,80106.0,268695.0,113531.0,47530.0,41410.0,39165.0,42600.0,40561.0,42983.0,48232.0,62926.0,104686.0,70461.0,39506.0,34268.0,29779.0,18154.0,6094.0,1163897.0,37.525766,126.896627,"(37.525766, 126.896627)"
927,2호선,영등포구청,236,1.0,승차,10514.0,25955.0,89839.0,107911.0,59595.0,42699.0,42550.0,44477.0,44339.0,48886.0,53191.0,66541.0,110087.0,237903.0,75439.0,55909.0,52355.0,37316.0,15903.0,2977.0,1224386.0,37.525766,126.896627,"(37.525766, 126.896627)"
928,2호선,영등포구청,236,1.0,승하차 차이,4374.0,-2184.0,3793.0,-187655.0,-61674.0,-7022.0,-774.0,3468.0,-1943.0,6006.0,8862.0,15674.0,41592.0,121639.0,-2298.0,13054.0,14403.0,2116.0,-6092.0,-4931.0,-39592.0,37.525766,126.896627,"(37.525766, 126.896627)"
929,2호선,영등포구청,236,1.0,하차,6140.0,28139.0,86046.0,295566.0,121269.0,49721.0,43324.0,41009.0,46282.0,42880.0,44329.0,50867.0,68495.0,116264.0,77737.0,42855.0,37952.0,35200.0,21995.0,7908.0,1263978.0,37.525766,126.896627,"(37.525766, 126.896627)"
930,2호선,영등포구청,236,2.0,승차,10565.0,25832.0,88229.0,107774.0,59586.0,42816.0,43216.0,44458.0,45347.0,48465.0,53256.0,67367.0,111123.0,233035.0,73530.0,53793.0,52888.0,38687.0,16619.0,3028.0,1219614.0,37.525766,126.896627,"(37.525766, 126.896627)"
931,2호선,영등포구청,236,2.0,승하차 차이,4270.0,-1937.0,4581.0,-181310.0,-62138.0,-5487.0,984.0,3010.0,-301.0,5481.0,8074.0,14700.0,41459.0,114835.0,-1779.0,11808.0,14324.0,3034.0,-6602.0,-5679.0,-38673.0,37.525766,126.896627,"(37.525766, 126.896627)"
932,2호선,영등포구청,236,2.0,하차,6295.0,27769.0,83648.0,289084.0,121724.0,48303.0,42232.0,41448.0,45648.0,42984.0,45182.0,52667.0,69664.0,118200.0,75309.0,41985.0,38564.0,35653.0,23221.0,8707.0,1258287.0,37.525766,126.896627,"(37.525766, 126.896627)"
933,2호선,영등포구청,236,3.0,승차,10715.0,26155.0,88799.0,108733.0,60297.0,42201.0,42729.0,44246.0,45918.0,49962.0,54609.0,68511.0,111214.0,230540.0,74224.0,56379.0,54885.0,40402.0,17661.0,3525.0,1231705.0,37.525766,126.896627,"(37.525766, 126.896627)"
934,2호선,영등포구청,236,3.0,승하차 차이,4630.0,-2105.0,5451.0,-184697.0,-61622.0,-7468.0,293.0,2811.0,-1624.0,6700.0,9602.0,15409.0,41565.0,112427.0,-780.0,14066.0,15321.0,3299.0,-6839.0,-6313.0,-39874.0,37.525766,126.896627,"(37.525766, 126.896627)"
935,2호선,영등포구청,236,3.0,하차,6085.0,28260.0,83348.0,293430.0,121919.0,49669.0,42436.0,41435.0,47542.0,43262.0,45007.0,53102.0,69649.0,118113.0,75004.0,42313.0,39564.0,37103.0,24500.0,9838.0,1271579.0,37.525766,126.896627,"(37.525766, 126.896627)"
936,2호선,영등포구청,236,4.0,승차,10528.0,24738.0,83087.0,102176.0,57406.0,42463.0,44619.0,46465.0,48469.0,53748.0,58384.0,76007.0,118739.0,227612.0,71934.0,47983.0,46709.0,40815.0,21503.0,4825.0,1228210.0,37.525766,126.896627,"(37.525766, 126.896627)"
937,2호선,영등포구청,236,4.0,승하차 차이,4453.0,-2213.0,4240.0,-181146.0,-60667.0,-7046.0,1112.0,4508.0,1116.0,7721.0,10307.0,18465.0,43956.0,107934.0,-5837.0,7918.0,10689.0,6139.0,-5829.0,-8711.0,-42891.0,37.525766,126.896627,"(37.525766, 126.896627)"
938,2호선,영등포구청,236,4.0,하차,6075.0,26951.0,78847.0,283322.0,118073.0,49509.0,43507.0,41957.0,47353.0,46027.0,48077.0,57542.0,74783.0,119678.0,77771.0,40065.0,36020.0,34676.0,27332.0,13536.0,1271101.0,37.525766,126.896627,"(37.525766, 126.896627)"
939,2호선,영등포구청,236,5.0,승차,8828.0,11891.0,15643.0,26363.0,34332.0,36337.0,41720.0,52321.0,53749.0,54323.0,53885.0,58192.0,56469.0,48592.0,39369.0,35197.0,32004.0,26263.0,12745.0,262.0,698485.0,37.525766,126.896627,"(37.525766, 126.896627)"
940,2호선,영등포구청,236,5.0,승하차 차이,2941.0,-6469.0,-1508.0,-4846.0,-3034.0,-10063.0,-7846.0,-1745.0,-1535.0,862.0,3060.0,-1945.0,-3262.0,972.0,5109.0,5980.0,2735.0,80.0,-10407.0,-2384.0,-33305.0,37.525766,126.896627,"(37.525766, 126.896627)"
941,2호선,영등포구청,236,5.0,하차,5887.0,18360.0,17151.0,31209.0,37366.0,46400.0,49566.0,54066.0,55284.0,53461.0,50825.0,60137.0,59731.0,47620.0,34260.0,29217.0,29269.0,26183.0,23152.0,2646.0,731790.0,37.525766,126.896627,"(37.525766, 126.896627)"
942,2호선,영등포구청,236,6.0,승차,5138.0,8269.0,9608.0,17484.0,24120.0,25814.0,26923.0,37213.0,40098.0,37953.0,37577.0,36773.0,34670.0,31280.0,23377.0,20478.0,19529.0,14936.0,6781.0,204.0,458225.0,37.525766,126.896627,"(37.525766, 126.896627)"
943,2호선,영등포구청,236,6.0,승하차 차이,1563.0,-3156.0,294.0,-1074.0,2537.0,-6548.0,-6571.0,-134.0,1266.0,4604.0,4116.0,3453.0,-650.0,1438.0,-2009.0,-2949.0,-4264.0,-4459.0,-7001.0,-749.0,-20293.0,37.525766,126.896627,"(37.525766, 126.896627)"
944,2호선,영등포구청,236,6.0,하차,3575.0,11425.0,9314.0,18558.0,21583.0,32362.0,33494.0,37347.0,38832.0,33349.0,33461.0,33320.0,35320.0,29842.0,25386.0,23427.0,23793.0,19395.0,13782.0,953.0,478518.0,37.525766,126.896627,"(37.525766, 126.896627)"
945,2호선,왕십리(성동구청),208,0.0,승차,15108.0,19542.0,53487.0,93713.0,54670.0,32969.0,30777.0,33822.0,34854.0,36535.0,42189.0,50222.0,60323.0,67522.0,40913.0,40009.0,43122.0,42417.0,21957.0,4301.0,818452.0,37.561159,127.035505,"(37.561159, 127.035505)"
946,2호선,왕십리(성동구청),208,0.0,승하차 차이,12914.0,6671.0,26873.0,37632.0,19604.0,7274.0,5186.0,5061.0,4356.0,5755.0,7668.0,10180.0,2023.0,-33890.0,-19239.0,4831.0,12695.0,13908.0,3862.0,-2795.0,130569.0,37.561159,127.035505,"(37.561159, 127.035505)"
947,2호선,왕십리(성동구청),208,0.0,하차,2194.0,12871.0,26614.0,56081.0,35066.0,25695.0,25591.0,28761.0,30498.0,30780.0,34521.0,40042.0,58300.0,101412.0,60152.0,35178.0,30427.0,28509.0,18095.0,7096.0,687883.0,37.561159,127.035505,"(37.561159, 127.035505)"
948,2호선,왕십리(성동구청),208,1.0,승차,15324.0,20582.0,58507.0,104446.0,60155.0,34726.0,31575.0,34773.0,36319.0,36926.0,43543.0,54506.0,65766.0,73622.0,43264.0,43051.0,49207.0,48769.0,26336.0,4906.0,886303.0,37.561159,127.035505,"(37.561159, 127.035505)"
949,2호선,왕십리(성동구청),208,1.0,승하차 차이,13197.0,7378.0,29830.0,43041.0,22251.0,7539.0,5476.0,5727.0,5646.0,5610.0,9732.0,12102.0,3169.0,-38451.0,-23738.0,5630.0,16100.0,16034.0,5240.0,-4020.0,147493.0,37.561159,127.035505,"(37.561159, 127.035505)"
950,2호선,왕십리(성동구청),208,1.0,하차,2127.0,13204.0,28677.0,61405.0,37904.0,27187.0,26099.0,29046.0,30673.0,31316.0,33811.0,42404.0,62597.0,112073.0,67002.0,37421.0,33107.0,32735.0,21096.0,8926.0,738810.0,37.561159,127.035505,"(37.561159, 127.035505)"
951,2호선,왕십리(성동구청),208,2.0,승차,15367.0,20220.0,56935.0,104356.0,60428.0,35325.0,33142.0,36524.0,38094.0,38219.0,43731.0,56547.0,67111.0,75355.0,44045.0,42919.0,51215.0,52122.0,28226.0,5477.0,905358.0,37.561159,127.035505,"(37.561159, 127.035505)"
952,2호선,왕십리(성동구청),208,2.0,승하차 차이,13112.0,7366.0,28596.0,43063.0,21480.0,7921.0,5980.0,6273.0,6561.0,6168.0,8067.0,13091.0,1539.0,-40946.0,-24051.0,4588.0,16747.0,17784.0,5485.0,-4600.0,144224.0,37.561159,127.035505,"(37.561159, 127.035505)"
953,2호선,왕십리(성동구청),208,2.0,하차,2255.0,12854.0,28339.0,61293.0,38948.0,27404.0,27162.0,30251.0,31533.0,32051.0,35664.0,43456.0,65572.0,116301.0,68096.0,38331.0,34468.0,34338.0,22741.0,10077.0,761134.0,37.561159,127.035505,"(37.561159, 127.035505)"
954,2호선,왕십리(성동구청),208,3.0,승차,15894.0,20166.0,57520.0,105052.0,61616.0,35978.0,33605.0,36145.0,38325.0,38537.0,45291.0,55782.0,67843.0,75128.0,45126.0,44308.0,52332.0,53829.0,31329.0,6692.0,920498.0,37.561159,127.035505,"(37.561159, 127.035505)"
955,2호선,왕십리(성동구청),208,3.0,승하차 차이,13649.0,6827.0,28935.0,43745.0,23575.0,9299.0,6245.0,6342.0,6596.0,6123.0,8959.0,11898.0,1047.0,-41434.0,-24277.0,5245.0,17118.0,18559.0,7668.0,-4186.0,151933.0,37.561159,127.035505,"(37.561159, 127.035505)"
956,2호선,왕십리(성동구청),208,3.0,하차,2245.0,13339.0,28585.0,61307.0,38041.0,26679.0,27360.0,29803.0,31729.0,32414.0,36332.0,43884.0,66796.0,116562.0,69403.0,39063.0,35214.0,35270.0,23661.0,10878.0,768565.0,37.561159,127.035505,"(37.561159, 127.035505)"
957,2호선,왕십리(성동구청),208,4.0,승차,15826.0,19837.0,54565.0,99643.0,58774.0,36375.0,34805.0,38207.0,41407.0,40972.0,47042.0,63441.0,72378.0,82630.0,49990.0,44464.0,53006.0,60952.0,40145.0,8926.0,963385.0,37.561159,127.035505,"(37.561159, 127.035505)"
958,2호선,왕십리(성동구청),208,4.0,승하차 차이,13543.0,7127.0,27030.0,39503.0,22324.0,8379.0,7092.0,7271.0,8189.0,6080.0,7333.0,14135.0,-2239.0,-47992.0,-30097.0,2592.0,16642.0,24097.0,10817.0,-6520.0,135306.0,37.561159,127.035505,"(37.561159, 127.035505)"
959,2호선,왕십리(성동구청),208,4.0,하차,2283.0,12710.0,27535.0,60140.0,36450.0,27996.0,27713.0,30936.0,33218.0,34892.0,39709.0,49306.0,74617.0,130622.0,80087.0,41872.0,36364.0,36855.0,29328.0,15446.0,828079.0,37.561159,127.035505,"(37.561159, 127.035505)"
960,2호선,왕십리(성동구청),208,5.0,승차,12459.0,11822.0,15328.0,27075.0,33916.0,34521.0,43159.0,50500.0,53143.0,52240.0,51797.0,55589.0,55189.0,46754.0,37852.0,38141.0,42868.0,44848.0,25216.0,257.0,732674.0,37.561159,127.035505,"(37.561159, 127.035505)"
961,2호선,왕십리(성동구청),208,5.0,승하차 차이,10540.0,2391.0,5417.0,5208.0,9879.0,6775.0,7814.0,8728.0,10681.0,9149.0,6982.0,2023.0,-7735.0,-16083.0,-6015.0,2541.0,8669.0,12909.0,-2392.0,-1381.0,76100.0,37.561159,127.035505,"(37.561159, 127.035505)"
962,2호선,왕십리(성동구청),208,5.0,하차,1919.0,9431.0,9911.0,21867.0,24037.0,27746.0,35345.0,41772.0,42462.0,43091.0,44815.0,53566.0,62924.0,62837.0,43867.0,35600.0,34199.0,31939.0,27608.0,1638.0,656574.0,37.561159,127.035505,"(37.561159, 127.035505)"
963,2호선,왕십리(성동구청),208,6.0,승차,6733.0,7687.0,9723.0,18244.0,24264.0,26921.0,31564.0,39444.0,40541.0,38693.0,38846.0,39189.0,38268.0,33984.0,29966.0,30413.0,31157.0,29537.0,14232.0,152.0,529558.0,37.561159,127.035505,"(37.561159, 127.035505)"
964,2호선,왕십리(성동구청),208,6.0,승하차 차이,5213.0,772.0,2550.0,6641.0,7783.0,7466.0,5748.0,9627.0,7730.0,6681.0,4113.0,781.0,-6385.0,-10471.0,-3712.0,350.0,3334.0,3863.0,-4691.0,-514.0,46879.0,37.561159,127.035505,"(37.561159, 127.035505)"
965,2호선,왕십리(성동구청),208,6.0,하차,1520.0,6915.0,7173.0,11603.0,16481.0,19455.0,25816.0,29817.0,32811.0,32012.0,34733.0,38408.0,44653.0,44455.0,33678.0,30063.0,27823.0,25674.0,18923.0,666.0,482679.0,37.561159,127.035505,"(37.561159, 127.035505)"
966,2호선,용답,244,0.0,승차,4563.0,6258.0,17195.0,27960.0,13693.0,7920.0,6812.0,8424.0,8020.0,7515.0,8471.0,11026.0,10730.0,8524.0,4694.0,3644.0,2522.0,2126.0,881.0,351.0,161329.0,37.566412,126.977863,"(37.566412, 126.977863)"
967,2호선,용답,244,0.0,승하차 차이,3948.0,3876.0,13254.0,19568.0,1366.0,862.0,274.0,1783.0,-376.0,923.0,559.0,534.0,-1800.0,-14242.0,-10191.0,-5009.0,-7425.0,-6578.0,-4032.0,-1260.0,-3966.0,37.566412,126.977863,"(37.566412, 126.977863)"
968,2호선,용답,244,0.0,하차,615.0,2382.0,3941.0,8392.0,12327.0,7058.0,6538.0,6641.0,8396.0,6592.0,7912.0,10492.0,12530.0,22766.0,14885.0,8653.0,9947.0,8704.0,4913.0,1611.0,165295.0,37.566412,126.977863,"(37.566412, 126.977863)"
969,2호선,용답,244,1.0,승차,4731.0,6736.0,18454.0,30858.0,14513.0,8341.0,7166.0,8443.0,8003.0,7350.0,8478.0,12327.0,11896.0,9083.0,5031.0,3920.0,2790.0,2386.0,923.0,362.0,171791.0,37.566412,126.977863,"(37.566412, 126.977863)"
970,2호선,용답,244,1.0,승하차 차이,4175.0,4282.0,14032.0,21111.0,574.0,980.0,910.0,1705.0,-422.0,880.0,657.0,1588.0,-1316.0,-15154.0,-10172.0,-4966.0,-7969.0,-7281.0,-4567.0,-1636.0,-2589.0,37.566412,126.977863,"(37.566412, 126.977863)"
971,2호선,용답,244,1.0,하차,556.0,2454.0,4422.0,9747.0,13939.0,7361.0,6256.0,6738.0,8425.0,6470.0,7821.0,10739.0,13212.0,24237.0,15203.0,8886.0,10759.0,9667.0,5490.0,1998.0,174380.0,37.566412,126.977863,"(37.566412, 126.977863)"
972,2호선,용답,244,2.0,승차,4728.0,6620.0,18127.0,30520.0,14435.0,8488.0,7073.0,8726.0,8374.0,7540.0,8241.0,11213.0,10916.0,9213.0,5180.0,3777.0,3004.0,2361.0,1018.0,493.0,170047.0,37.566412,126.977863,"(37.566412, 126.977863)"
973,2호선,용답,244,2.0,승하차 차이,4109.0,4056.0,13738.0,20638.0,3442.0,1201.0,1327.0,2325.0,316.0,1248.0,150.0,423.0,-2478.0,-14123.0,-10198.0,-5177.0,-7713.0,-8020.0,-4972.0,-1765.0,-1473.0,37.566412,126.977863,"(37.566412, 126.977863)"
974,2호선,용답,244,2.0,하차,619.0,2564.0,4389.0,9882.0,10993.0,7287.0,5746.0,6401.0,8058.0,6292.0,8091.0,10790.0,13394.0,23336.0,15378.0,8954.0,10717.0,10381.0,5990.0,2258.0,171520.0,37.566412,126.977863,"(37.566412, 126.977863)"
975,2호선,용답,244,3.0,승차,4756.0,6722.0,18601.0,31116.0,14551.0,8553.0,7290.0,8932.0,8485.0,7404.0,8298.0,12051.0,11746.0,8948.0,5167.0,4061.0,3010.0,2336.0,1006.0,453.0,173486.0,37.566412,126.977863,"(37.566412, 126.977863)"
976,2호선,용답,244,3.0,승하차 차이,4137.0,4137.0,14219.0,21259.0,557.0,1679.0,1251.0,2322.0,408.0,816.0,587.0,1213.0,-1776.0,-14826.0,-9895.0,-4759.0,-7479.0,-8222.0,-4851.0,-1998.0,-1221.0,37.566412,126.977863,"(37.566412, 126.977863)"
977,2호선,용답,244,3.0,하차,619.0,2585.0,4382.0,9857.0,13994.0,6874.0,6039.0,6610.0,8077.0,6588.0,7711.0,10838.0,13522.0,23774.0,15062.0,8820.0,10489.0,10558.0,5857.0,2451.0,174707.0,37.566412,126.977863,"(37.566412, 126.977863)"
978,2호선,용답,244,4.0,승차,4690.0,6663.0,17778.0,29775.0,14314.0,8857.0,7342.0,9005.0,9087.0,8203.0,8946.0,11174.0,11839.0,10235.0,5686.0,3836.0,3033.0,2565.0,1322.0,460.0,174810.0,37.566412,126.977863,"(37.566412, 126.977863)"
979,2호선,용답,244,4.0,승하차 차이,4067.0,4081.0,13455.0,20171.0,5144.0,2732.0,1309.0,2629.0,837.0,1485.0,523.0,114.0,-1589.0,-12952.0,-8865.0,-4591.0,-7837.0,-7969.0,-5463.0,-2785.0,4496.0,37.566412,126.977863,"(37.566412, 126.977863)"
980,2호선,용답,244,4.0,하차,623.0,2582.0,4323.0,9604.0,9170.0,6125.0,6033.0,6376.0,8250.0,6718.0,8423.0,11060.0,13428.0,23187.0,14551.0,8427.0,10870.0,10534.0,6785.0,3245.0,170314.0,37.566412,126.977863,"(37.566412, 126.977863)"
981,2호선,용답,244,5.0,승차,3652.0,3449.0,5372.0,9260.0,9768.0,9422.0,9550.0,9732.0,9737.0,9032.0,9052.0,9097.0,8697.0,6134.0,3958.0,2850.0,2471.0,2090.0,1104.0,116.0,124543.0,37.566412,126.977863,"(37.566412, 126.977863)"
982,2호선,용답,244,5.0,승하차 차이,3199.0,1332.0,3285.0,6172.0,6469.0,5760.0,4574.0,4598.0,3900.0,2209.0,1167.0,-467.0,-1440.0,-3651.0,-3064.0,-5174.0,-6452.0,-6162.0,-6240.0,-48.0,9967.0,37.566412,126.977863,"(37.566412, 126.977863)"
983,2호선,용답,244,5.0,하차,453.0,2117.0,2087.0,3088.0,3299.0,3662.0,4976.0,5134.0,5837.0,6823.0,7885.0,9564.0,10137.0,9785.0,7022.0,8024.0,8923.0,8252.0,7344.0,164.0,114576.0,37.566412,126.977863,"(37.566412, 126.977863)"
